0.45	16.5
0.455	18
0.46	19.8
0.465	21.16
0.47	24.3
0.475	26.1
0.48	28.8
0.485	31.2
0.49	34.1
0.495	38
0.5	40.5
0.51	48.3
0.52	56.1
0.53	65.8
0.54	74.6
0.55	85.9
0.56	95.1
0.57	108
0.58	119
0.59	131
0.6	145
0.61	160
0.62	172
0.63	181
0.64	196
0.65	210
0.66	221
0.67	234
0.68	245
0.69	257
0.7	270
0.72	290
0.74	309
0.76	325
0.78	340
0.8	350
0.82	371
0.84	415
0.86	447
0.88	583
0.9	702
0.92	822
0.94	931
0.96	1030
0.98	1140
1	1260
1.05	1420
1.1	1510
1.15	1560
1.2	1590
1.25	1490
1.3	1470
1.35	1200
1.4	640
1.45	1150
1.5	1190
1.55	1120
1.6	1300
1.65	950
1.7	920
1.75	821
1.8	722
1.85	563
1.9	528
1.95	532
2	500
2.02	459
2.04	421
2.06	384
2.08	370
2.1	352
2.12	321
2.14	273
2.16	205
2.18	121
2.2	45.1
2.22	16.6
2.24	19.4
2.26	27.2
2.28	45.9
2.3	76.8
2.32	109
2.34	130
2.36	138
2.38	137
2.4	122
2.42	96
2.44	74
2.46	56.2
2.48	40.9
2.5	29.9
2.52	19.1
2.54	12.2
2.56	6.85
2.58	4.4
2.6	3.45
2.62	3.2
2.64	3.2
2.66	3.22
2.68	2.295
2.7	2.8
2.72	3.1
2.74	3.2
2.76	3.65
2.78	3.8
2.8	3.7
2.82	3.9
2.84	3.8
2.86	4.2
2.88	4.6
2.9	5.55
2.92	6.45
2.94	7.5
2.96	8.9
2.98	10.5
3	11.6
