4.000000000000001	0.011000000000000003	-4.741298091801628e-05	1.4942421309841913e-08
8.019000000000002	0.023000000000000007	-9.875810857590275e-05	1.1714759584986303e-08
12.010000000000003	0.03400000000000001	-0.00014929727190055947	1.5970595889375153e-08
16.010000000000005	0.04600000000000001	-0.0001983423811633478	1.4031482978695226e-08
20.010000000000005	0.057000000000000016	-0.00024591923840844006	1.2790714606165308e-08
24.000000000000007	0.06900000000000002	-0.0002916002775246631	8.439565430999861e-09
28.000000000000007	0.08000000000000002	-0.0003346270495487744	1.8956623844095514e-08
31.99000000000001	0.09200000000000003	-0.00037545623182455936	2.1284382703152255e-08
36.00000000000001	0.10000000000000002	-0.0004137871986782302	1.9714870077088336e-08
40.150000000000006	0.11000000000000001	-0.00045223444053011237	1.0537549096506672e-08


Dodatkowe Parametry:

