876.3	18.65
877	18.73
877.6	18.82
878	18.93
879.2	19.04
879.7	19.11
880.3	19.26
881.5	19.41
882.8	19.54
883.3	19.76
883.7	19.94
885.2	19.96
885.6	20.09
885.8	20.14
885.8	19.98
886.4	20.04
885.6	20.27
887.2	20.31
887.5	20.38
888.7	20.58
889.7	20.69
890.3	20.79
891.4	21
891.7	20.99
893	21.27
893.8	21.41
893.9	21.48
895	21.54
894.6	21.56
895.5	21.78
896.3	21.74
897.3	21.98
897.2	22.1
899	22.25
900.3	22.4
901.4	22.62
901.4	22.85
902.5	22.84
903.1	23
904.3	23.21
904.7	23.24
905.9	23.43
906.8	23.64
908	23.77
909.9	24.02
910.6	24.12
911.5	24.26
912.4	24.49
913.3	24.7
914.5	24.73
917.2	25.24
917.5	25.62
920.3	25.86
921.7	26.16
923.1	26.34
923.6	26.45
923.9	26.42
924.5	26.56
925.3	26.75
926.9	26.99
928.1	27.15
929.3	27.46
930.2	27.6
932.3	27.97
932.6	28.02
933.1	28.14
933.9	28.3
933.9	28.33
934.6	28.34
935.1	28.52
936.2	28.73
936	28.75
936.5	28.78
936.4	28.64
938.2	29.14
938.3	29.11
937.4	28.95
938.8	29.17
939.2	29.31
938.2	29.24
939.5	29.31
940.4	29.68
942.4	29.86
942.5	29.87
943.5	30.13
944.6	30.3
946.6	30.69
946.9	30.78
947.2	30.8
946.9	30.76
946.8	30.75
