1,00000E-0001	0,00000E+0000
1,00000E-0001	1,00000E-0002
1,37000E+0001	0,00000E+0000
4,00000E+0001	0,00000E+0000
6,61000E+0001	1,00000E-0002
7,10000E+0001	0,00000E+0000
7,76000E+0001	0,00000E+0000
8,50000E+0001	0,00000E+0000
8,58000E+0001	0,00000E+0000
9,12000E+0001	0,00000E+0000
9,41000E+0001	0,00000E+0000
9,83000E+0001	0,00000E+0000
1,02300E+0002	-0,00000E+0000
1,10300E+0002	0,00000E+0000
1,17400E+0002	0,00000E+0000
1,20900E+0002	0,00000E+0000
1,27200E+0002	0,00000E+0000
1,31000E+0002	1,00000E-0002
1,36100E+0002	0,00000E+0000
1,37200E+0002	0,00000E+0000
1,39900E+0002	1,00000E-0002
1,45400E+0002	-0,00000E+0000
1,49700E+0002	1,00000E-0002
1,57900E+0002	0,00000E+0000
1,64700E+0002	0,00000E+0000
1,67300E+0002	0,00000E+0000
1,74000E+0002	0,00000E+0000
1,80000E+0002	1,00000E-0002
1,82600E+0002	1,00000E-0002
1,89000E+0002	0,00000E+0000
1,94300E+0002	0,00000E+0000
1,97800E+0002	0,00000E+0000
2,03600E+0002	1,00000E-0002
2,09600E+0002	1,00000E-0002
2,14600E+0002	1,00000E-0002
2,16800E+0002	1,00000E-0002
2,22200E+0002	0,00000E+0000
2,27400E+0002	1,00000E-0002
2,28900E+0002	1,00000E-0002
2,35000E+0002	0,00000E+0000
2,40800E+0002	0,00000E+0000
2,43700E+0002	0,00000E+0000
2,46900E+0002	0,00000E+0000
2,55700E+0002	1,00000E-0002
2,60800E+0002	1,00000E-0002
2,67400E+0002	1,00000E-0002
2,71000E+0002	1,00000E-0002
2,73600E+0002	1,00000E-0002
2,77000E+0002	2,00000E-0002
2,82400E+0002	2,00000E-0002
2,85500E+0002	2,00000E-0002
2,90800E+0002	3,00000E-0002
2,95200E+0002	3,00000E-0002
3,02300E+0002	2,00000E-0002
3,05200E+0002	4,00000E-0002
3,12800E+0002	3,00000E-0002
3,20900E+0002	5,00000E-0002
3,23800E+0002	7,00000E-0002
3,32000E+0002	9,00000E-0002
3,37500E+0002	1,20000E-0001
3,38100E+0002	1,10000E-0001
3,40000E+0002	1,30000E-0001
3,41900E+0002	1,30000E-0001
3,43500E+0002	1,30000E-0001
3,45000E+0002	1,40000E-0001
3,47300E+0002	1,50000E-0001
3,50200E+0002	1,60000E-0001
3,51000E+0002	1,70000E-0001
3,54000E+0002	1,90000E-0001
3,55700E+0002	2,00000E-0001
3,57000E+0002	2,10000E-0001
3,58200E+0002	2,10000E-0001
3,60000E+0002	2,30000E-0001
3,61400E+0002	2,40000E-0001
3,62900E+0002	2,50000E-0001
3,64000E+0002	2,60000E-0001
3,64300E+0002	2,70000E-0001
3,68100E+0002	3,20000E-0001
