-5,60000E+0001	-0,00000E+0000
-6,90000E+0001	-0,00000E+0000
-6,70000E+0001	0,00000E+0000
-5,50000E+0001	0,00000E+0000
-4,60000E+0001	0,00000E+0000
-4,10000E+0001	0,00000E+0000
-3,10000E+0001	0,00000E+0000
-2,20000E+0001	0,00000E+0000
-1,20000E+0001	0,00000E+0000
-9,00000E+0000	0,00000E+0000
-4,00000E+0000	0,00000E+0000
1,30000E+0001	0,00000E+0000
1,80000E+0001	0,00000E+0000
2,60000E+0001	0,00000E+0000
3,10000E+0001	0,00000E+0000
3,50000E+0001	0,00000E+0000
4,20000E+0001	-0,00000E+0000
5,30000E+0001	0,00000E+0000
5,70000E+0001	0,00000E+0000
6,60000E+0001	0,00000E+0000
7,70000E+0001	0,00000E+0000
7,80000E+0001	0,00000E+0000
8,40000E+0001	1,00000E-0002
9,50000E+0001	0,00000E+0000
1,07000E+0002	0,00000E+0000
1,12000E+0002	-0,00000E+0000
1,23000E+0002	0,00000E+0000
1,34000E+0002	0,00000E+0000
1,40000E+0002	0,00000E+0000
1,54000E+0002	0,00000E+0000
1,71000E+0002	0,00000E+0000
1,78000E+0002	0,00000E+0000
1,87000E+0002	-0,00000E+0000
2,02000E+0002	0,00000E+0000
2,26000E+0002	0,00000E+0000
2,28000E+0002	0,00000E+0000
2,35000E+0002	0,00000E+0000
2,42000E+0002	1,00000E-0002
2,55000E+0002	0,00000E+0000
2,56000E+0002	0,00000E+0000
2,61000E+0002	0,00000E+0000
2,66000E+0002	0,00000E+0000
2,72000E+0002	0,00000E+0000
2,80000E+0002	0,00000E+0000
2,82000E+0002	0,00000E+0000
2,95000E+0002	0,00000E+0000
3,02000E+0002	0,00000E+0000
3,09000E+0002	0,00000E+0000
3,12000E+0002	0,00000E+0000
3,20000E+0002	1,00000E-0002
3,30000E+0002	0,00000E+0000
3,32000E+0002	0,00000E+0000
3,41000E+0002	1,00000E-0002
3,48000E+0002	0,00000E+0000
3,53000E+0002	0,00000E+0000
3,61000E+0002	1,00000E-0002
3,67000E+0002	0,00000E+0000
3,73000E+0002	0,00000E+0000
3,80000E+0002	0,00000E+0000
3,91000E+0002	0,00000E+0000
3,93000E+0002	0,00000E+0000
3,99000E+0002	0,00000E+0000
4,05000E+0002	1,00000E-0002
4,12000E+0002	0,00000E+0000
4,15000E+0002	0,00000E+0000
4,27000E+0002	0,00000E+0000
4,41000E+0002	0,00000E+0000
4,48000E+0002	-0,00000E+0000
4,60000E+0002	1,00000E-0002
4,66000E+0002	0,00000E+0000
4,75000E+0002	0,00000E+0000
4,89000E+0002	0,00000E+0000
4,98000E+0002	1,00000E-0002
5,02000E+0002	0,00000E+0000
5,14000E+0002	0,00000E+0000
5,30000E+0002	0,00000E+0000
5,39000E+0002	0,00000E+0000
5,43000E+0002	-0,00000E+0000
5,47000E+0002	0,00000E+0000
5,62000E+0002	0,00000E+0000
5,64000E+0002	0,00000E+0000
5,77000E+0002	0,00000E+0000
5,88000E+0002	0,00000E+0000
5,96000E+0002	0,00000E+0000
6,05000E+0002	0,00000E+0000
6,12000E+0002	1,00000E-0002
6,12000E+0002	0,00000E+0000
6,19000E+0002	0,00000E+0000
6,30000E+0002	0,00000E+0000
6,34000E+0002	0,00000E+0000
6,44000E+0002	1,00000E-0002
6,53000E+0002	0,00000E+0000
6,59000E+0002	-0,00000E+0000
6,70000E+0002	0,00000E+0000
6,80000E+0002	-0,00000E+0000
6,99000E+0002	0,00000E+0000
7,11000E+0002	0,00000E+0000
7,36000E+0002	0,00000E+0000
7,60000E+0002	0,00000E+0000
7,72000E+0002	0,00000E+0000
7,93000E+0002	0,00000E+0000
8,13000E+0002	1,00000E-0002
8,24000E+0002	0,00000E+0000
8,46000E+0002	0,00000E+0000
8,67000E+0002	1,00000E-0002
8,77000E+0002	0,00000E+0000
9,02000E+0002	0,00000E+0000
9,32000E+0002	0,00000E+0000
9,44000E+0002	0,00000E+0000
9,64000E+0002	0,00000E+0000
9,85000E+0002	0,00000E+0000
1,00200E+0003	0,00000E+0000
1,01800E+0003	1,00000E-0002
1,03600E+0003	0,00000E+0000
1,05700E+0003	1,00000E-0002
1,06900E+0003	0,00000E+0000
1,08900E+0003	0,00000E+0000
1,10800E+0003	0,00000E+0000
1,11300E+0003	1,00000E-0002
1,13100E+0003	-0,00000E+0000
1,14900E+0003	0,00000E+0000
1,15700E+0003	0,00000E+0000
1,17100E+0003	0,00000E+0000
1,18000E+0003	1,00000E-0002
1,19000E+0003	0,00000E+0000
1,19700E+0003	0,00000E+0000
1,20600E+0003	1,00000E-0002
1,21700E+0003	1,00000E-0002
1,22500E+0003	0,00000E+0000
1,25100E+0003	0,00000E+0000
1,27500E+0003	0,00000E+0000
1,28800E+0003	0,00000E+0000
1,30800E+0003	-0,00000E+0000
1,32400E+0003	0,00000E+0000
1,33300E+0003	0,00000E+0000
1,35100E+0003	0,00000E+0000
1,36500E+0003	1,00000E-0002
1,37100E+0003	0,00000E+0000
